Sport,Zone,Session Code,Date,Games Day,Session Description,Start Time,End Time
Squash,Universal City,SQU01,"Saturday, July 15",1,Men's and Women's Round of 16 (4 Matches),19:30,23:15
Squash,Universal City,SQU02,"Sunday, July 16",2,Men's and Women's Round of 16 (4 Matches),19:30,23:15
Squash,Universal City,SQU03,"Monday, July 17",3,Men's and Women's Round of 16 (4 Matches),19:30,23:15
Squash,Universal City,SQU04,"Tuesday, July 18",4,Men's and Women's Round of 16 (4 Matches),19:30,23:15
Squash,Universal City,SQU05,"Wednesday, July 19",5,Men's and Women's Quarterfinal (4 Matches),19:30,23:15
Squash,Universal City,SQU06,"Thursday, July 20",6,Men's and Women's Quarterfinal (4 Matches),19:30,23:15
Squash,Universal City,SQU07,"Friday, July 21",7,Women's Semifinal (2 Matches),20:30,23:15
Squash,Universal City,SQU08,"Saturday, July 22",8,Men's Semifinal (2 Matches),20:30,23:15
Squash,Universal City,SQU09,"Sunday, July 23",9,Women's Bronze Medal Match Women's Gold Medal Match,20:30,23:30
Squash,Universal City,SQU10,"Monday, July 24",10,Men's Bronze Medal Match Men's Gold Medal Match,20:30,23:30
Surfing,Trestles Beach,SRF01,"Saturday, July 15",1,Men's Round 1 Women's Round 1,7:00,16:30
Surfing,Trestles Beach,SRF02,"Sunday, July 16",2,Men's Round 2 Women's Round 2,7:00,16:30
Surfing,Trestles Beach,SRF03,"Monday, July 17",3,Men's Round 3 Women's Round 3,7:00,16:30
Surfing,Trestles Beach,SRF04,"Tuesday, July 18",4,Men's Quarterfinal Women's Quarterfinal Men's Semifinal Women's Semifinal Men's Bronze Medal Match Women's Bronze Medal Match Men's Gold Medal Match Women's Gold Medal Match,7:00,17:30
Swimming,Inglewood,SWM01,"Saturday, July 22",8,Women's 100m Butterfly Heats Men's 400m Freestyle Heats Men's 50m Butterfly Heats Women's 50m Backstroke Heats Men's 100m Breaststroke Heats Women's 400m Freestyle Heats Women's 4x100m Freestyle Relay Heats Men's 4x100m Freestyle Relay Heats,9:30,11:30
Swimming,Inglewood,SWM02,"Saturday, July 22",8,Men's 400m Freestyle Final Women's 100m Butterfly Semifinal Men's 50m Butterfly Semifinal Women's 400m Freestyle Final Men's 100m Breaststroke Semifinal Women's 50m Backstroke Semifinal Men's 4x100m Freestyle Relay Final Women's 4x100m Freestyle Relay Final,18:00,20:00
Swimming,Inglewood,SWM03,"Sunday, July 23",9,Women's 100m Breaststroke Heats Men's 100m Backstroke Heats Women's 100m Freestyle Heats Men's 400m Individual Medley Heats,9:30,11:30
Swimming,Inglewood,SWM04,"Sunday, July 23",9,Women's 100m Butterfly Final Men's 50m Butterfly Final Women's 100m Breaststroke Semifinal Men's 400m Individual Medley Final Men's 100m Backstroke Semifinal Women's 100m Freestyle Semifinal Men's 100m Breaststroke Final Women's 50m Backstroke Final,18:00,20:00
Swimming,Inglewood,SWM05,"Monday, July 24",10,Women's 400m Individual Medley Heats Men's 200m Freestyle Heats Women's 100m Backstroke Heats Men's 50m Breaststroke Heats Men's 200m Butterfly Heats Men's 1500m Freestyle Heats,9:30,11:30
Swimming,Inglewood,SWM06,"Monday, July 24",10,Women's 100m Freestyle Final Men's 200m Freestyle Semifinal Women's 100m Backstroke Semifinal Men's 100m Backstroke Final Women's 100m Breaststroke Final Men's 50m Breaststroke Semifinal Men's 200m Butterfly Semifinal Women's 400m Individual Medley Final,18:00,20:00
Swimming,Inglewood,SWM07,"Tuesday, July 25",11,Women's 200m Freestyle Heats Men's 50m Freestyle Heats Women's 200m Breaststroke Heats Women's 1500m Freestyle Heats,9:30,11:30
Swimming,Inglewood,SWM08,"Tuesday, July 25",11,Women's 200m Breaststroke Semifinal Men's 200m Freestyle Final Men's 50m Breaststroke Final Men's 1500m Freestyle Final Women's 200m Freestyle Semifinal Men's 200m Butterfly Final Men's 50m Freestyle Semifinal Women's 100m Backstroke Final,18:00,20:00
Swimming,Inglewood,SWM09,"Wednesday, July 26",12,Men's 200m Individual Medley Heats Women's 50m Butterfly Heats Men's 200m Backstroke Heats Men's 4x200m Freestyle Relay Heats,9:30,11:30
Swimming,Inglewood,SWM10,"Wednesday, July 26",12,Men's 200m Individual Medley Semifinal Women's 200m Freestyle Final Men's 50m Freestyle Final Women's 50m Butterfly Semifinal Women's 200m Breaststroke Final Men's 200m Backstroke Semifinal Women's 1500m Freestyle Final Men's 4x200m Freestyle Relay Final,18:00,20:00
Swimming,Inglewood,SWM11,"Thursday, July 27",13,Women's 200m Individual Medley Heats Men's 200m Breaststroke Heats Men's 100m Freestyle Heats Women's 200m Backstroke Heats Women's 4x200m Freestyle Relay Heats,9:30,11:30
Swimming,Inglewood,SWM12,"Thursday, July 27",13,Women's 200m Individual Medley Semifinal Men's 200m Backstroke Final Men's 200m Breaststroke Semifinal Women's 50m Butterfly Final Men's 100m Freestyle Semifinal Women's 200m Backstroke Semifinal Men's 200m Individual Medley Final Women's 4x200m Freestyle Relay Final,18:00,20:00
Swimming,Inglewood,SWM13,"Friday, July 28",14,Men's 100m Butterfly Heats Men's 50m Backstroke Heats Women's 50m Breaststroke Heats Men's 800m Freestyle Heats 4x100m Mixed Medley Relay Heats,9:30,11:30
Swimming,Inglewood,SWM14,"Friday, July 28",14,Men's 100m Butterfly Semifinal Women's 200m Backstroke Final Men's 200m Breaststroke Final Women's 50m Breaststroke Semifinal Men's 50m Backstroke Semifinal Women's 200m Individual Medley Final Men's 100m Freestyle Final,18:00,20:00
Swimming,Inglewood,SWM15,"Saturday, July 29",15,Women's 50m Freestyle Heats Women's 200m Butterfly Heats Women's 800m Freestyle Heats Men's 4x100m Medley Relay Heats Women's 4x100m Medley Relay Heats,9:30,11:30
Swimming,Inglewood,SWM16,"Saturday, July 29",15,Women's 50m Freestyle Semifinal Men's 100m Butterfly Final Men's 50m Backstroke Final Women's 50m Breaststroke Final Men's 800m Freestyle Final Women's 200m Butterfly Semifinal 4x100m Mixed Medley Relay Final,18:00,20:00
Swimming,Inglewood,SWM17,"Sunday, July 30",16,Women's 50m Freestyle Final Women's 200m Butterfly Final Women's 800m Freestyle Final Men's 4x100m Medley Relay Final Women's 4x100m Medley Relay Final,15:00,16:30
Table Tennis,DTLA,TTE01,"Saturday, July 15",1,Men's Singles Round of 64 Women's Singles Round of 64 Mixed Doubles Round of 16,10:00,13:00
Table Tennis,DTLA,TTE02,"Saturday, July 15",1,Men's Doubles Round of 16 Women's Doubles Round of 16,14:30,17:30
Table Tennis,DTLA,TTE03,"Saturday, July 15",1,Men's Singles Round of 64 Women's Singles Round of 64,19:30,22:30
Table Tennis,DTLA,TTE04,"Sunday, July 16",2,Mixed Doubles Quarterfinal Men's Singles Round of 64 Women's Singles Round of 64,10:00,13:00
Table Tennis,DTLA,TTE05,"Sunday, July 16",2,Men's Singles Round of 64 Women's Singles Round of 64,15:30,18:30
Table Tennis,DTLA,TTE06,"Sunday, July 16",2,Mixed Doubles Semifinal Men's Singles Round of 64 Women's Singles Round of 64,20:15,23:15
Table Tennis,DTLA,TTE07,"Monday, July 17",3,Men's Doubles Quarterfinal Women's Doubles Quarterfinal Men's Singles Round of 64 Women's Singles Round of 64,10:00,13:00
Table Tennis,DTLA,TTE08,"Monday, July 17",3,Men's Singles Round of 64 Women's Singles Round of 64,15:00,18:00
Table Tennis,DTLA,TTE09,"Monday, July 17",3,Mixed Doubles Bronze Medal Match Mixed Doubles Gold Medal Match,21:00,23:15
Table Tennis,DTLA,TTE10,"Tuesday, July 18",4,Men's Doubles Semifinal Men's Singles Round of 32 Women's Singles Round of 32,10:00,13:00
Table Tennis,DTLA,TTE11,"Tuesday, July 18",4,Men's Singles Round of 32 Women's Singles Round of 32,15:00,18:00
Table Tennis,DTLA,TTE12,"Tuesday, July 18",4,Men's Doubles Bronze Medal Match Men's Doubles Gold Medal Match,21:00,23:15
Table Tennis,DTLA,TTE13,"Wednesday, July 19",5,Women's Doubles Semifinal Men's Singles Round of 32 Women's Singles Round of 32,10:00,13:00
Table Tennis,DTLA,TTE14,"Wednesday, July 19",5,Men's Singles Round of 32 Women's Singles Round of 32,15:00,18:00
Table Tennis,DTLA,TTE15,"Wednesday, July 19",5,Women's Doubles Bronze Medal Match Women's Doubles Gold Medal Match,21:00,23:15
Table Tennis,DTLA,TTE16,"Thursday, July 20",6,Men's Singles Round of 16 Women's Singles Round of 16,10:00,13:00
Table Tennis,DTLA,TTE17,"Thursday, July 20",6,Men's Singles Round of 16 Women's Singles Round of 16,15:00,18:00
Table Tennis,DTLA,TTE18,"Thursday, July 20",6,Men's Singles Round of 16 Women's Singles Round of 16,20:00,22:00
Table Tennis,DTLA,TTE19,"Friday, July 21",7,Men's Singles Quarterfinal Women's Singles Quarterfinal,10:00,13:00
Table Tennis,DTLA,TTE20,"Friday, July 21",7,Men's Singles Quarterfinal Women's Singles Quarterfinal,15:00,18:00
Table Tennis,DTLA,TTE21,"Friday, July 21",7,Men's Singles Quarterfinal Women's Singles Quarterfinal,21:00,23:00
Table Tennis,DTLA,TTE22,"Saturday, July 22",8,Women's Singles Semifinal,14:00,16:00
Table Tennis,DTLA,TTE23,"Saturday, July 22",8,Women's Singles Bronze Medal Match Women's Singles Gold Medal Match,21:00,23:15
Table Tennis,DTLA,TTE24,"Sunday, July 23",9,Men's Singles Semifinal,14:00,16:00
Table Tennis,DTLA,TTE25,"Sunday, July 23",9,Men's Singles Bronze Medal Match Men's Singles Gold Medal Match,21:00,23:15
Table Tennis,DTLA,TTE26,"Monday, July 24",10,Mixed Team Groups 1 and 2 Round 1,10:00,15:00
Table Tennis,DTLA,TTE27,"Monday, July 24",10,Mixed Team Groups 3 and 4 Round 1,17:00,22:00
Table Tennis,DTLA,TTE28,"Tuesday, July 25",11,Mixed Team Groups 1 and 2 Round 2,10:00,15:00
Table Tennis,DTLA,TTE29,"Tuesday, July 25",11,Mixed Team Groups 3 and 4 Round 2,17:00,22:00
Table Tennis,DTLA,TTE30,"Wednesday, July 26",12,Mixed Team Groups 1 and 2 Round 3,10:00,15:00
Table Tennis,DTLA,TTE31,"Wednesday, July 26",12,Mixed Team Groups 3 and 4 Round 3,17:00,22:00
Table Tennis,DTLA,TTE32,"Thursday, July 27",13,Mixed Team Quarterfinal (2 Matches),10:00,15:00
Table Tennis,DTLA,TTE33,"Thursday, July 27",13,Mixed Team Quarterfinal (2 Matches),17:00,22:00
Table Tennis,DTLA,TTE34,"Friday, July 28",14,Mixed Team Semifinal,12:30,15:00
Table Tennis,DTLA,TTE35,"Friday, July 28",14,Mixed Team Semifinal,20:00,22:30
Table Tennis,DTLA,TTE36,"Saturday, July 29",15,Mixed Team Bronze Medal Match,12:30,15:00
Table Tennis,DTLA,TTE37,"Saturday, July 29",15,Mixed Team Gold Medal Match,20:00,22:45
Taekwondo,DTLA,TKW01,"Wednesday, July 26",12,Women's -49kg Round of 32 Men's -58kg Round of 32 Women's -49kg Round of 16 Men's -58kg Round of 16,9:00,13:00
Taekwondo,DTLA,TKW02,"Wednesday, July 26",12,Women's -49kg Quarterfinal Men's -58kg Quarterfinal Women's -49kg Semifinal Men's -58kg Semifinal,15:00,18:00
Taekwondo,DTLA,TKW03,"Wednesday, July 26",12,Women's -49kg Repechage Contests Men's -58kg Repechage Contests Women's -49kg Bronze Medal Contests Men's -58kg Bronze Medal Contests Women's -49kg Gold Medal Contest Men's -58kg Gold Medal Contest,19:30,23:00
Taekwondo,DTLA,TKW04,"Thursday, July 27",13,Men's -68kg Round of 32 Women's -57kg Round of 32 Men's -68kg Round of 16 Women's -57kg Round of 16,9:00,13:00
Taekwondo,DTLA,TKW05,"Thursday, July 27",13,Men's -68kg Quarterfinal Women's -57kg Quarterfinal Men's -68kg Semifinal Women's -57kg Semifinal,15:00,18:00
Taekwondo,DTLA,TKW06,"Thursday, July 27",13,Men's -68kg Repechage Contests Women's -57kg Repechage Contests Men's -68kg Bronze Medal Contests Women's -57kg Bronze Medal Contests Men's -68kg Gold Medal Contest Women's -57kg Gold Medal Contest,19:30,23:00
Taekwondo,DTLA,TKW07,"Friday, July 28",14,Women's -67kg Round of 32 Men's -80kg Round of 32 Women's -67kg Round of 16 Men's -80kg Round of 16,9:00,13:00
Taekwondo,DTLA,TKW08,"Friday, July 28",14,Women's -67kg Quarterfinal Men's -80kg Quarterfinal Women's -67kg Semifinal Men's -80kg Semifinal,15:00,18:00
Taekwondo,DTLA,TKW09,"Friday, July 28",14,Women's -67kg Repechage Contests Men's -80kg Repechage Contests Women's -67kg Bronze Medal Contests Men's -80kg Bronze Medal Contests Women's -67kg Gold Medal Contest Men's -80kg Gold Medal Contest,19:30,23:00
Taekwondo,DTLA,TKW10,"Saturday, July 29",15,Men's +80kg Round of 32 Men's +80kg Round of 16 Women's +67kg Round of 16,9:00,13:00
Taekwondo,DTLA,TKW11,"Saturday, July 29",15,Men's +80kg Quarterfinal Women's +67kg Quarterfinal Men's +80kg Semifinal Women's +67kg Semifinal,15:00,18:00
Taekwondo,DTLA,TKW12,"Saturday, July 29",15,Men's +80kg Repechage Contests Women's +67kg Repechage Contests Men's +80kg Bronze Medal Contests Women's +67kg Bronze Medal Contests Men's +80kg Gold Medal Contest Women's +67kg Gold Medal Contest,19:30,23:00
Tennis,Carson,TEN01,"Wednesday, July 19",5,Mixed Doubles Round 1 (3 Matches),11:00,16:30
Tennis,Carson,TEN02,"Wednesday, July 19",5,Mixed Doubles Round 1 (3 Matches),11:00,16:30
Tennis,Carson,TEN03,"Wednesday, July 19",5,Mixed Doubles Round 1 (2 Matches),11:00,16:30
Tennis,Carson,TEN04,"Wednesday, July 19",5,Mixed Doubles Quarterfinal (2 Matches),18:30,23:30
Tennis,Carson,TEN05,"Wednesday, July 19",5,Mixed Doubles Quarterfinal (2 Matches),18:30,23:30
Tennis,Carson,TEN06,"Thursday, July 20",6,Mixed Doubles Semifinal (2 Matches),11:00,16:30
Tennis,Carson,TEN07,"Thursday, July 20",6,Men's and/or Women's Singles Round 1,11:00,20:00
Tennis,Carson,TEN08,"Thursday, July 20",6,Men's and/or Women's Singles Round 1,11:00,20:00
Tennis,Carson,TEN09,"Thursday, July 20",6,Men's and/or Women's Singles Round 1,11:00,20:00
Tennis,Carson,TEN10,"Thursday, July 20",6,Mixed Doubles Bronze Medal Match Mixed Doubles Gold Medal Match,18:30,0:00
Tennis,Carson,TEN11,"Friday, July 21",7,Men's and/or Women's Singles Round 1,11:00,16:30
Tennis,Carson,TEN12,"Friday, July 21",7,Men's and/or Women's Singles Round 1 Men's and/or Women's Doubles Round 1,11:00,20:00
Tennis,Carson,TEN13,"Friday, July 21",7,Men's and/or Women's Singles Round 1 Men's and/or Women's Doubles Round 1,11:00,20:00
Tennis,Carson,TEN14,"Friday, July 21",7,Men's and/or Women's Singles Round 1 Men's and/or Women's Doubles Round 1,11:00,20:00
Tennis,Carson,TEN15,"Friday, July 21",7,Men's and/or Women's Singles Round 1,18:30,23:30
Tennis,Carson,TEN16,"Saturday, July 22",8,Men's and/or Women's Singles Round 2,11:00,16:30
Tennis,Carson,TEN17,"Saturday, July 22",8,Men's and/or Women's Singles Round 2 Men's and/or Women's Doubles Round 1,11:00,20:00
Tennis,Carson,TEN18,"Saturday, July 22",8,Men's and/or Women's Singles Round 2 Men's and/or Women's Doubles Round 1,11:00,20:00
Tennis,Carson,TEN19,"Saturday, July 22",8,Men's and/or Women's Singles Round 2 Men's and/or Women's Doubles Round 1,11:00,20:00
Tennis,Carson,TEN20,"Saturday, July 22",8,Men's and/or Women's Singles Round 2,18:30,23:30
Tennis,Carson,TEN21,"Sunday, July 23",9,Men's Singles Round 2 and/or Women's Singles Round 3,11:00,16:30
Tennis,Carson,TEN22,"Sunday, July 23",9,Men's Singles Round 2 Women's Singles Round 3 Men's and/or Women's Doubles Round 2,11:00,20:00
Tennis,Carson,TEN23,"Sunday, July 23",9,Men's Singles Round 2 Women's Singles Round 3 Men's and/or Women's Doubles Round 2,11:00,20:00
Tennis,Carson,TEN24,"Sunday, July 23",9,Men's Singles Round 2 Women's Singles Round 3 Men's and/or Women's Doubles Round 2,11:00,20:00
Tennis,Carson,TEN25,"Sunday, July 23",9,Men's Singles Round 2 and/or Women's Singles Round 3,18:30,23:30
Tennis,Carson,TEN26,"Monday, July 24",10,Men's Singles Round 3 and/or Women's Singles Quarterfinal,11:00,16:30
Tennis,Carson,TEN27,"Monday, July 24",10,Men's Singles Round 3 and/or Women's Singles Quarterfinal and/or Men's Doubles Quarterfinal and/or Women's Doubles Round 2,11:00,20:00
Tennis,Carson,TEN28,"Monday, July 24",10,Men's Singles Round 3 and/or Women's Singles Quarterfinal and/or Men's Doubles Quarterfinal and/or Women's Doubles Round 2,11:00,20:00
Tennis,Carson,TEN29,"Monday, July 24",10,Men's Singles Round 3 and/or Women's Singles Quarterfinal and/or Men's Doubles Quarterfinal and/or Women's Doubles Round 2,11:00,20:00
Tennis,Carson,TEN30,"Monday, July 24",10,Men's Singles Round 3 and/or Women's Singles Quarterfinal,18:30,23:30
Tennis,Carson,TEN31,"Tuesday, July 25",11,Men's Singles Quarterfinal Women's Singles Semifinal,11:00,16:30
Tennis,Carson,TEN32,"Tuesday, July 25",11,Men's Doubles Semifinal Men's Singles Quarterfinal Women's Doubles Quarterfinal,11:00,20:00
Tennis,Carson,TEN33,"Tuesday, July 25",11,Men's Doubles Semifinal Men's Singles Quarterfinal Women's Doubles Quarterfinal,11:00,20:00
Tennis,Carson,TEN34,"Tuesday, July 25",11,Men's Singles Quarterfinal and/or Women's Doubles Quarterfinal,11:00,20:00
Tennis,Carson,TEN35,"Tuesday, July 25",11,Men's Singles Quarterfinal Women's Singles Semifinal,18:30,23:30
Tennis,Carson,TEN36,"Wednesday, July 26",12,Men's Singles Semifinal and/or Women's Doubles Semifinal,11:00,16:30
Tennis,Carson,TEN37,"Wednesday, July 26",12,Men's Singles Semifinal and/or Women's Doubles Semifinal,18:30,23:30
Tennis,Carson,TEN38,"Thursday, July 27",13,Women's Singles Bronze Medal Match Women's Singles Gold Medal Match,11:00,16:30
Tennis,Carson,TEN39,"Thursday, July 27",13,Men's Doubles Bronze Medal Match Men's Doubles Gold Medal Match,18:30,0:00
Tennis,Carson,TEN40,"Friday, July 28",14,Men's Singles Bronze Medal Match Men's Singles Gold Medal Match,11:00,16:30
Tennis,Carson,TEN41,"Friday, July 28",14,Women's Doubles Bronze Medal Match Women's Doubles Gold Medal Match,18:30,0:00
Trampoline Gymnastics,DTLA,GTR01,"Friday, July 21",7,Men's Qualification Men's Final,12:30,15:15
Trampoline Gymnastics,DTLA,GTR02,"Friday, July 21",7,Women's Qualification Women's Final,20:00,22:45
Triathlon,Venice,TRI01,"Saturday, July 15",1,Women's Individual,7:30,10:10
Triathlon,Venice,TRI02,"Sunday, July 16",2,Men's Individual,7:30,10:00
Triathlon,Venice,TRI03,"Thursday, July 20",6,Mixed Relay,8:00,10:00
Volleyball,Anaheim,VVO01,"Saturday, July 15",1,Men's Preliminary,9:00,11:30
Volleyball,Anaheim,VVO02,"Saturday, July 15",1,Men's Preliminary,13:00,15:30
Volleyball,Anaheim,VVO03,"Saturday, July 15",1,Men's Preliminary,17:00,19:30
Volleyball,Anaheim,VVO04,"Saturday, July 15",1,Men's Preliminary,21:00,23:30
Volleyball,Anaheim,VVO05,"Sunday, July 16",2,Men's Preliminary,9:00,11:30
Volleyball,Anaheim,VVO06,"Sunday, July 16",2,Men's Preliminary,13:00,15:30
Volleyball,Anaheim,VVO07,"Sunday, July 16",2,Women's Preliminary,17:00,19:30
Volleyball,Anaheim,VVO08,"Sunday, July 16",2,Women's Preliminary,21:00,23:30
Volleyball,Anaheim,VVO09,"Monday, July 17",3,Women's Preliminary,9:00,11:30
Volleyball,Anaheim,VVO10,"Monday, July 17",3,Women's Preliminary,13:00,15:30
Volleyball,Anaheim,VVO11,"Monday, July 17",3,Women's Preliminary,17:00,19:30
Volleyball,Anaheim,VVO12,"Monday, July 17",3,Women's Preliminary,21:00,23:30
Volleyball,Anaheim,VVO13,"Tuesday, July 18",4,Men's Preliminary,9:00,11:30
Volleyball,Anaheim,VVO14,"Tuesday, July 18",4,Men's Preliminary,13:00,15:30
Volleyball,Anaheim,VVO15,"Tuesday, July 18",4,Men's Preliminary,17:00,19:30
Volleyball,Anaheim,VVO16,"Tuesday, July 18",4,Men's Preliminary,21:00,23:30
Volleyball,Anaheim,VVO17,"Wednesday, July 19",5,Men's Preliminary,9:00,11:30
Volleyball,Anaheim,VVO18,"Wednesday, July 19",5,Men's Preliminary,13:00,15:30
Volleyball,Anaheim,VVO19,"Wednesday, July 19",5,Women's Preliminary,17:00,19:30
Volleyball,Anaheim,VVO20,"Wednesday, July 19",5,Women's Preliminary,21:00,23:30
Volleyball,Anaheim,VVO21,"Thursday, July 20",6,Women's Preliminary,9:00,11:30
Volleyball,Anaheim,VVO22,"Thursday, July 20",6,Women's Preliminary,13:00,15:30
Volleyball,Anaheim,VVO23,"Thursday, July 20",6,Women's Preliminary,17:00,19:30
Volleyball,Anaheim,VVO24,"Thursday, July 20",6,Women's Preliminary,21:00,23:30
Volleyball,Anaheim,VVO25,"Friday, July 21",7,Men's Preliminary,9:00,11:30
Volleyball,Anaheim,VVO26,"Friday, July 21",7,Men's Preliminary,13:00,15:30
Volleyball,Anaheim,VVO27,"Friday, July 21",7,Men's Preliminary,17:00,19:30
Volleyball,Anaheim,VVO28,"Friday, July 21",7,Men's Preliminary,21:00,23:30
Volleyball,Anaheim,VVO29,"Saturday, July 22",8,Men's Preliminary,9:00,11:30
Volleyball,Anaheim,VVO30,"Saturday, July 22",8,Men's Preliminary,13:00,15:30
Volleyball,Anaheim,VVO31,"Saturday, July 22",8,Women's Preliminary,17:00,19:30
Volleyball,Anaheim,VVO32,"Saturday, July 22",8,Women's Preliminary,21:00,23:30
Volleyball,Anaheim,VVO33,"Sunday, July 23",9,Women's Preliminary,9:00,11:30
Volleyball,Anaheim,VVO34,"Sunday, July 23",9,Women's Preliminary,13:00,15:30
Volleyball,Anaheim,VVO35,"Sunday, July 23",9,Women's Preliminary,17:00,19:30
Volleyball,Anaheim,VVO36,"Sunday, July 23",9,Women's Preliminary,21:00,23:30
Volleyball,Anaheim,VVO37,"Monday, July 24",10,Men's Quarterfinal,9:00,11:30
Volleyball,Anaheim,VVO38,"Monday, July 24",10,Men's Quarterfinal,13:00,15:30
Volleyball,Anaheim,VVO39,"Monday, July 24",10,Men's Quarterfinal,17:00,19:30
Volleyball,Anaheim,VVO40,"Monday, July 24",10,Men's Quarterfinal,21:00,23:30
Volleyball,Anaheim,VVO41,"Tuesday, July 25",11,Women's Quarterfinal,9:00,11:30
Volleyball,Anaheim,VVO42,"Tuesday, July 25",11,Women's Quarterfinal,13:00,15:30
Volleyball,Anaheim,VVO43,"Tuesday, July 25",11,Women's Quarterfinal,17:00,19:30
Volleyball,Anaheim,VVO44,"Tuesday, July 25",11,Women's Quarterfinal,21:00,23:30
Volleyball,Anaheim,VVO45,"Wednesday, July 26",12,Men's Semifinal,11:00,13:30
Volleyball,Anaheim,VVO46,"Wednesday, July 26",12,Men's Semifinal,16:00,18:30
Volleyball,Anaheim,VVO47,"Thursday, July 27",13,Women's Semifinal,11:00,13:30
Volleyball,Anaheim,VVO48,"Thursday, July 27",13,Women's Semifinal,16:00,18:30
Volleyball,Anaheim,VVO49,"Friday, July 28",14,Men's Bronze Medal Match,20:30,23:00
Volleyball,Anaheim,VVO50,"Saturday, July 29",15,Men's Gold Medal Match,10:00,13:15
Volleyball,Anaheim,VVO51,"Saturday, July 29",15,Women's Bronze Medal Match,14:45,17:15
Volleyball,Anaheim,VVO52,"Sunday, July 30",16,Women's Gold Medal Match,10:00,13:15
Water Polo,Long Beach,WPO01,"Wednesday, July 12",-2,Men's Preliminary (2 Matches),10:00,13:00
Water Polo,Long Beach,WPO02,"Wednesday, July 12",-2,Men's Preliminary (2 Matches),14:30,17:30
Water Polo,Long Beach,WPO03,"Wednesday, July 12",-2,Men's Preliminary (2 Matches),19:00,22:00
Water Polo,Long Beach,WPO04,"Thursday, July 13",-1,Women's Preliminary (2 Matches),10:00,13:00
Water Polo,Long Beach,WPO05,"Thursday, July 13",-1,Women's Preliminary (2 Matches),14:30,17:30
Water Polo,Long Beach,WPO06,"Thursday, July 13",-1,Women's Preliminary (2 Matches),19:00,22:00
Water Polo,Long Beach,WPO07,"Saturday, July 15",1,Men's Preliminary (2 Matches),10:00,13:00
Water Polo,Long Beach,WPO08,"Saturday, July 15",1,Men's Preliminary (2 Matches),14:30,17:30
Water Polo,Long Beach,WPO09,"Saturday, July 15",1,Men's Preliminary (2 Matches),19:00,22:00
Water Polo,Long Beach,WPO10,"Sunday, July 16",2,Women's Preliminary (2 Matches),10:00,13:00
Water Polo,Long Beach,WPO11,"Sunday, July 16",2,Women's Preliminary (2 Matches),14:30,17:30
Water Polo,Long Beach,WPO12,"Sunday, July 16",2,Women's Preliminary (2 Matches),19:00,22:00
Water Polo,Long Beach,WPO13,"Monday, July 17",3,Men's Preliminary (2 Matches),10:00,13:00
Water Polo,Long Beach,WPO14,"Monday, July 17",3,Men's Preliminary (2 Matches),14:30,17:30
Water Polo,Long Beach,WPO15,"Monday, July 17",3,Men's Preliminary (2 Matches),19:00,22:00
Water Polo,Long Beach,WPO16,"Tuesday, July 18",4,Women's Preliminary (2 Matches),10:00,13:00
Water Polo,Long Beach,WPO17,"Tuesday, July 18",4,Women's Preliminary (2 Matches),14:30,17:30
Water Polo,Long Beach,WPO18,"Tuesday, July 18",4,Women's Preliminary (2 Matches),19:00,22:00
Water Polo,Long Beach,WPO19,"Wednesday, July 19",5,Men's Quarterfinal (2 Matches),11:30,14:30
Water Polo,Long Beach,WPO20,"Wednesday, July 19",5,Men's Quarterfinal (2 Matches),17:00,20:00
Water Polo,Long Beach,WPO21,"Thursday, July 20",6,Women's Quarterfinal (2 Matches),11:30,14:30
Water Polo,Long Beach,WPO22,"Thursday, July 20",6,Women's Quarterfinal (2 Matches),17:00,20:00
Water Polo,Long Beach,WPO23,"Friday, July 21",7,Men's Semifinal (2 Matches),11:30,14:30
Water Polo,Long Beach,WPO24,"Friday, July 21",7,Women's Semifinal (2 Matches),17:00,20:00
Water Polo,Long Beach,WPO25,"Saturday, July 22",8,Men's Bronze Medal Match,11:30,13:00
Water Polo,Long Beach,WPO26,"Saturday, July 22",8,Men's Gold Medal Match,15:00,17:00
Water Polo,Long Beach,WPO27,"Sunday, July 23",9,Women's Bronze Medal Match,11:30,13:00
Water Polo,Long Beach,WPO28,"Sunday, July 23",9,Women's Gold Medal Match,15:00,17:00
Weightlifting,DTLA,WLF01,"Tuesday, July 25",11,Men's 65kg,16:50,19:00
Weightlifting,DTLA,WLF02,"Tuesday, July 25",11,Women's 53kg,20:50,23:00
Weightlifting,DTLA,WLF03,"Wednesday, July 26",12,Women's 61kg Women's 69kg,14:10,19:00
Weightlifting,DTLA,WLF04,"Wednesday, July 26",12,Men's 75kg,20:50,23:00
Weightlifting,DTLA,WLF05,"Thursday, July 27",13,Men's 85kg Men's 95kg,14:10,19:00
Weightlifting,DTLA,WLF06,"Thursday, July 27",13,Women's 77kg,20:50,23:00
Weightlifting,DTLA,WLF07,"Friday, July 28",14,Women's 86kg,16:50,19:00
Weightlifting,DTLA,WLF08,"Friday, July 28",14,Men's 110kg,20:50,23:00
Weightlifting,DTLA,WLF09,"Saturday, July 29",15,Men's +110kg,16:50,19:00
Weightlifting,DTLA,WLF10,"Saturday, July 29",15,Women's +86kg,20:50,23:00
